variavel,lag_passos,lag_horas,correlacao,n,safra,line
env_temperature,113,18.833333333333332,0.4795146694878114,16739,2025,2
env_temperature,114,19.0,0.4989518876934242,16736,2025,2
env_temperature,115,19.166666666666668,0.518233196251817,16733,2025,2
env_temperature,116,19.333333333333332,0.5372900908207245,16735,2025,2
env_temperature,117,19.5,0.5560417031585251,16731,2025,2
env_temperature,118,19.666666666666668,0.5749592855812785,16732,2025,2
env_temperature,119,19.833333333333332,0.5937469461836915,16732,2025,2
env_temperature,120,20.0,0.6120570967004538,16727,2025,2
env_temperature,121,20.166666666666668,0.6299569907398787,16727,2025,2
env_temperature,122,20.333333333333332,0.6477414583497707,16724,2025,2
env_temperature,123,20.5,0.6650725049724913,16724,2025,2
env_temperature,124,20.666666666666668,0.681957757415883,16721,2025,2
env_temperature,125,20.833333333333332,0.6984624078949011,16720,2025,2
env_temperature,126,21.0,0.7144811035059547,16718,2025,2
env_temperature,127,21.166666666666668,0.7297792297235812,16716,2025,2
env_temperature,128,21.333333333333332,0.7445842873184638,16713,2025,2
env_temperature,129,21.5,0.7589370142558827,16712,2025,2
env_temperature,130,21.666666666666668,0.7725936741995768,16710,2025,2
env_temperature,131,21.833333333333332,0.7856105788385184,16710,2025,2
env_temperature,132,22.0,0.7979249157771438,16707,2025,2
env_temperature,133,22.166666666666668,0.8098092413677398,16705,2025,2
env_temperature,134,22.333333333333332,0.8208918746385627,16701,2025,2
env_temperature,135,22.5,0.8312614549813951,16700,2025,2
env_temperature,136,22.666666666666668,0.8407057604455354,16696,2025,2
env_temperature,137,22.833333333333332,0.8491192637975388,16698,2025,2
env_temperature,138,23.0,0.8566880291457524,16691,2025,2
env_temperature,139,23.166666666666668,0.8632100409489168,16691,2025,2
env_temperature,140,23.333333333333332,0.8685541258873052,16692,2025,2
env_temperature,141,23.5,0.8727847660810114,16687,2025,2
env_temperature,142,23.666666666666668,0.8758147762476965,16684,2025,2
env_temperature,143,23.833333333333332,0.8777222570898277,16684,2025,2
env_temperature,144,24.0,0.8781649087057075,16684,2025,2
soil_humidity,1,0.16666666666666666,0.9968427899757467,17029,2025,2
soil_humidity,2,0.3333333333333333,0.9965637877886967,17020,2025,2
soil_humidity,3,0.5,0.99643033237863,17013,2025,2
soil_humidity,4,0.6666666666666666,0.9963447918376719,17008,2025,2
soil_humidity,5,0.8333333333333334,0.996232354363602,17000,2025,2
soil_humidity,6,1.0,0.9960939348749088,16993,2025,2
soil_humidity,7,1.1666666666666667,0.9960148406721114,16983,2025,2
soil_humidity,8,1.3333333333333333,0.996000539278246,16983,2025,2
soil_humidity,9,1.5,0.9956698107081472,16972,2025,2
soil_humidity,10,1.6666666666666667,0.9954981291827184,16972,2025,2
soil_humidity,11,1.8333333333333333,0.9953553096059446,16966,2025,2
soil_humidity,12,2.0,0.9952090445684759,16956,2025,2
soil_humidity,13,2.1666666666666665,0.9950288567764428,16949,2025,2
soil_humidity,14,2.3333333333333335,0.994804610060323,16941,2025,2
soil_humidity,15,2.5,0.9946065109510364,16935,2025,2
soil_humidity,16,2.6666666666666665,0.9944530597896786,16930,2025,2
soil_humidity,17,2.8333333333333335,0.9942621767808096,16926,2025,2
soil_humidity,18,3.0,0.9940688779714124,16921,2025,2
soil_humidity,19,3.1666666666666665,0.9938118354221569,16920,2025,2
soil_humidity,20,3.3333333333333335,0.9935900010825208,16909,2025,2
soil_humidity,21,3.5,0.9934677005383912,16906,2025,2
soil_humidity,22,3.6666666666666665,0.9932322099375275,16904,2025,2
soil_humidity,23,3.8333333333333335,0.9930078082704292,16896,2025,2
soil_humidity,24,4.0,0.992913783214317,16895,2025,2
soil_humidity,25,4.166666666666667,0.9925728537017525,16894,2025,2
soil_humidity,26,4.333333333333333,0.9924648304644961,16883,2025,2
soil_humidity,27,4.5,0.9922811065567316,16880,2025,2
soil_humidity,28,4.666666666666667,0.9920695348172079,16879,2025,2
soil_humidity,29,4.833333333333333,0.9918943502478467,16872,2025,2
soil_humidity,30,5.0,0.9915780434567553,16873,2025,2
soil_humidity,31,5.166666666666667,0.9914071034573695,16871,2025,2
soil_humidity,32,5.333333333333333,0.9911825879870557,16873,2025,2
soil_humidity,33,5.5,0.9908358428795133,16862,2025,2
soil_humidity,34,5.666666666666667,0.990754928486897,16859,2025,2
soil_humidity,35,5.833333333333333,0.990539334604298,16858,2025,2
soil_humidity,36,6.0,0.9902907523119212,16853,2025,2
soil_humidity,37,6.166666666666667,0.9901326315622813,16855,2025,2
soil_humidity,38,6.333333333333333,0.9898463656320223,16853,2025,2
soil_humidity,39,6.5,0.9895576307869554,16854,2025,2
soil_humidity,40,6.666666666666667,0.9893668395511643,16846,2025,2
soil_humidity,41,6.833333333333333,0.9891215866539187,16844,2025,2
soil_humidity,42,7.0,0.9890073650597268,16840,2025,2
soil_humidity,43,7.166666666666667,0.9886627513587019,16841,2025,2
soil_humidity,44,7.333333333333333,0.988477653060609,16838,2025,2
soil_humidity,45,7.5,0.9882731779992626,16833,2025,2
soil_humidity,46,7.666666666666667,0.9880115384598661,16829,2025,2
soil_humidity,47,7.833333333333333,0.9877970278715856,16826,2025,2
soil_humidity,48,8.0,0.9876609834640715,16821,2025,2
soil_humidity,49,8.166666666666666,0.9872896107663549,16822,2025,2
soil_humidity,50,8.333333333333334,0.9872410575033821,16818,2025,2
soil_humidity,51,8.5,0.9869396740983041,16818,2025,2
soil_humidity,52,8.666666666666666,0.9867227595143895,16810,2025,2
soil_humidity,53,8.833333333333334,0.9865203341093738,16807,2025,2
soil_humidity,54,9.0,0.9863270317076104,16810,2025,2
soil_humidity,55,9.166666666666666,0.9861245271341608,16803,2025,2
soil_humidity,56,9.333333333333334,0.9860012134088472,16802,2025,2
soil_humidity,57,9.5,0.985665415461555,16797,2025,2
soil_humidity,58,9.666666666666666,0.9855688775228897,16794,2025,2
soil_humidity,59,9.833333333333334,0.9852830242510855,16792,2025,2
soil_humidity,60,10.0,0.9851813455930141,16792,2025,2
soil_humidity,61,10.166666666666666,0.9848053262768475,16787,2025,2
soil_humidity,62,10.333333333333334,0.9845964547351658,16783,2025,2
soil_humidity,63,10.5,0.9843532258830626,16780,2025,2
soil_humidity,64,10.666666666666666,0.9843370619768833,16777,2025,2
soil_humidity,65,10.833333333333334,0.9841946240018036,16771,2025,2
soil_humidity,66,11.0,0.9840402151329869,16768,2025,2
soil_humidity,67,11.166666666666666,0.9838438050846927,16766,2025,2
soil_humidity,68,11.333333333333334,0.9835997910939159,16765,2025,2
soil_humidity,69,11.5,0.9833563861887312,16760,2025,2
soil_humidity,70,11.666666666666666,0.9830941278510634,16758,2025,2
soil_humidity,71,11.833333333333334,0.9829694564926715,16759,2025,2
soil_humidity,72,12.0,0.9828347310915662,16756,2025,2
soil_humidity,73,12.166666666666666,0.9826698134155791,16754,2025,2
soil_humidity,74,12.333333333333334,0.9823642547780622,16752,2025,2
soil_humidity,75,12.5,0.9821680200085623,16747,2025,2
soil_humidity,76,12.666666666666666,0.9819696193713484,16751,2025,2
soil_humidity,77,12.833333333333334,0.9818177168531517,16748,2025,2
soil_humidity,78,13.0,0.9816424817551703,16741,2025,2
soil_humidity,79,13.166666666666666,0.9814005138403383,16744,2025,2
soil_humidity,80,13.333333333333334,0.9812140823280154,16739,2025,2
soil_humidity,81,13.5,0.9810001449487912,16738,2025,2
soil_humidity,82,13.666666666666666,0.9808959062343794,16739,2025,2
soil_humidity,83,13.833333333333334,0.9806974525040203,16738,2025,2
soil_humidity,84,14.0,0.9805122696370004,16733,2025,2
soil_humidity,85,14.166666666666666,0.9803325339930401,16732,2025,2
soil_humidity,86,14.333333333333334,0.9802097948483922,16734,2025,2
soil_humidity,87,14.5,0.9799755606105066,16729,2025,2
soil_humidity,88,14.666666666666666,0.9798128862280631,16735,2025,2
soil_humidity,89,14.833333333333334,0.9795900174332468,16729,2025,2
soil_humidity,90,15.0,0.979428870381991,16726,2025,2
soil_humidity,91,15.166666666666666,0.9793555404775023,16721,2025,2
soil_humidity,92,15.333333333333334,0.9791370738150847,16721,2025,2
soil_humidity,93,15.5,0.978976476265547,16716,2025,2
soil_humidity,94,15.666666666666666,0.9787420265377532,16718,2025,2
soil_humidity,95,15.833333333333334,0.978628060698031,16713,2025,2
soil_humidity,96,16.0,0.978449102766046,16709,2025,2
soil_humidity,97,16.166666666666668,0.9782181692162673,16712,2025,2
soil_humidity,98,16.333333333333332,0.9782430795487934,16710,2025,2
soil_humidity,99,16.5,0.9780090943055055,16709,2025,2
soil_humidity,100,16.666666666666668,0.9777771468218803,16708,2025,2
soil_humidity,101,16.833333333333332,0.9776793846568035,16702,2025,2
soil_humidity,102,17.0,0.9774720589335532,16698,2025,2
soil_humidity,103,17.166666666666668,0.9773231853090096,16697,2025,2
soil_humidity,104,17.333333333333332,0.977190990464395,16697,2025,2
soil_humidity,105,17.5,0.9771443887805745,16694,2025,2
soil_humidity,106,17.666666666666668,0.9769856230606535,16692,2025,2
soil_humidity,107,17.833333333333332,0.9767871391622336,16692,2025,2
soil_humidity,108,18.0,0.9764967958868944,16691,2025,2
soil_humidity,109,18.166666666666668,0.9764077350529458,16688,2025,2
soil_humidity,110,18.333333333333332,0.9761577092191874,16687,2025,2
soil_humidity,111,18.5,0.975894529760538,16686,2025,2
soil_humidity,112,18.666666666666668,0.9757511350892115,16685,2025,2
soil_humidity,113,18.833333333333332,0.9757402474636421,16681,2025,2
soil_humidity,114,19.0,0.9756369912951033,16678,2025,2
soil_humidity,115,19.166666666666668,0.9754213031739283,16675,2025,2
soil_humidity,116,19.333333333333332,0.9752767110392097,16677,2025,2
soil_humidity,117,19.5,0.9751200090030687,16673,2025,2
soil_humidity,118,19.666666666666668,0.9749211181498504,16676,2025,2
soil_humidity,119,19.833333333333332,0.9748077018012659,16674,2025,2
soil_humidity,120,20.0,0.9745087535717711,16669,2025,2
soil_humidity,121,20.166666666666668,0.9744691553167601,16669,2025,2
soil_humidity,122,20.333333333333332,0.974381083621162,16667,2025,2
soil_humidity,123,20.5,0.9741859297981383,16666,2025,2
soil_humidity,124,20.666666666666668,0.9739564070329196,16664,2025,2
soil_humidity,125,20.833333333333332,0.9738765940377115,16663,2025,2
soil_humidity,126,21.0,0.9737443367265082,16661,2025,2
soil_humidity,127,21.166666666666668,0.9735186919494141,16657,2025,2
soil_humidity,128,21.333333333333332,0.9733778545395247,16654,2025,2
soil_humidity,129,21.5,0.9731247090350084,16655,2025,2
soil_humidity,130,21.666666666666668,0.9729981766396598,16653,2025,2
soil_humidity,131,21.833333333333332,0.972887539870139,16652,2025,2
soil_humidity,132,22.0,0.9726650432588987,16651,2025,2
soil_humidity,133,22.166666666666668,0.9725812280187246,16647,2025,2
soil_humidity,134,22.333333333333332,0.9724544134196696,16643,2025,2
soil_humidity,135,22.5,0.9724034577018381,16642,2025,2
soil_humidity,136,22.666666666666668,0.9722175782221808,16641,2025,2
soil_humidity,137,22.833333333333332,0.972150127544102,16641,2025,2
soil_humidity,138,23.0,0.9717718103932771,16634,2025,2
soil_humidity,139,23.166666666666668,0.9717247435246583,16634,2025,2
soil_humidity,140,23.333333333333332,0.9714287974444195,16634,2025,2
soil_humidity,141,23.5,0.9713542811115446,16629,2025,2
soil_humidity,142,23.666666666666668,0.9712236792351231,16627,2025,2
soil_humidity,143,23.833333333333332,0.9711665161670032,16626,2025,2
soil_humidity,144,24.0,0.9709554598443587,16627,2025,2
env_temperature,1,0.16666666666666666,0.9977950141785863,17085,2025,5
env_temperature,2,0.3333333333333333,0.9935165062709647,17079,2025,5
env_temperature,3,0.5,0.9878570487873226,17071,2025,5
env_temperature,4,0.6666666666666666,0.9808871422288451,17064,2025,5
env_temperature,5,0.8333333333333334,0.9727684094802026,17057,2025,5
env_temperature,6,1.0,0.9635359329725517,17051,2025,5
env_temperature,7,1.1666666666666667,0.9533148124638223,17044,2025,5
env_temperature,8,1.3333333333333333,0.9421206537246715,17042,2025,5
env_temperature,9,1.5,0.9300375908643047,17033,2025,5
env_temperature,10,1.6666666666666667,0.9173183379184625,17032,2025,5
env_temperature,11,1.8333333333333333,0.9038864953988186,17024,2025,5
env_temperature,12,2.0,0.8896524309174826,17017,2025,5
env_temperature,13,2.1666666666666665,0.8747598411015564,17008,2025,5
env_temperature,14,2.3333333333333335,0.8593466665993401,17001,2025,5
env_temperature,15,2.5,0.843381272626094,16996,2025,5
env_temperature,16,2.6666666666666665,0.8268432533387725,16990,2025,5
env_temperature,17,2.8333333333333335,0.8099429660075189,16984,2025,5
env_temperature,18,3.0,0.7925213353595812,16979,2025,5
env_temperature,19,3.1666666666666665,0.7746744363577788,16976,2025,5
env_temperature,20,3.3333333333333335,0.7561370258067199,16967,2025,5
env_temperature,21,3.5,0.7373282034382779,16964,2025,5
env_temperature,22,3.6666666666666665,0.71825715054994,16961,2025,5
env_temperature,23,3.8333333333333335,0.6989732130050458,16955,2025,5
env_temperature,24,4.0,0.6794087262332504,16953,2025,5
env_temperature,25,4.166666666666667,0.6595763659951681,16953,2025,5
env_temperature,26,4.333333333333333,0.6395076694830809,16941,2025,5
env_temperature,27,4.5,0.6192307058093333,16939,2025,5
env_temperature,28,4.666666666666667,0.5987769765325481,16938,2025,5
env_temperature,29,4.833333333333333,0.5783838846277765,16930,2025,5
env_temperature,30,5.0,0.5577050424028427,16931,2025,5
env_temperature,31,5.166666666666667,0.5370197720873104,16929,2025,5
env_temperature,32,5.333333333333333,0.5160727680674667,16931,2025,5
env_temperature,33,5.5,0.4950821077145606,16921,2025,5
env_temperature,34,5.666666666666667,0.4739170596066685,16919,2025,5
env_temperature,35,5.833333333333333,0.4526797505677151,16918,2025,5
env_temperature,36,6.0,0.4312884047231446,16913,2025,5
env_temperature,37,6.166666666666667,0.4099647688416071,16915,2025,5
env_temperature,38,6.333333333333333,0.38871338379152826,16911,2025,5
env_temperature,39,6.5,0.36783704009797324,16914,2025,5
env_temperature,40,6.666666666666667,0.3469161429741533,16906,2025,5
env_temperature,41,6.833333333333333,0.3263784184197994,16903,2025,5
env_temperature,42,7.0,0.30592810143754456,16900,2025,5
env_temperature,43,7.166666666666667,0.28535723939118074,16901,2025,5
env_temperature,44,7.333333333333333,0.26546425698164944,16896,2025,5
env_temperature,45,7.5,0.24565838615250282,16892,2025,5
env_temperature,46,7.666666666666667,0.2258506995942815,16888,2025,5
env_temperature,47,7.833333333333333,0.20638674270112226,16883,2025,5
env_temperature,48,8.0,0.1875746453080157,16880,2025,5
env_temperature,49,8.166666666666666,0.16896429613041494,16878,2025,5
env_temperature,50,8.333333333333334,0.1509286636967869,16877,2025,5
env_temperature,51,8.5,0.13320577852421658,16876,2025,5
env_temperature,52,8.666666666666666,0.11604741166661255,16868,2025,5
env_temperature,53,8.833333333333334,0.09926719482271039,16866,2025,5
env_temperature,54,9.0,0.08294016706841728,16867,2025,5
env_temperature,55,9.166666666666666,0.06708260082104821,16862,2025,5
env_temperature,56,9.333333333333334,0.05182020859250036,16858,2025,5
env_temperature,57,9.5,0.03736859601392162,16853,2025,5
env_temperature,58,9.666666666666666,0.023645461038635344,16853,2025,5
env_temperature,59,9.833333333333334,0.010530950160369824,16850,2025,5
env_temperature,60,10.0,-0.001715649038831476,16850,2025,5
env_temperature,61,10.166666666666666,-0.01328304262541906,16846,2025,5
env_temperature,62,10.333333333333334,-0.024095836437757773,16842,2025,5
env_temperature,63,10.5,-0.03367589290823479,16838,2025,5
env_temperature,64,10.666666666666666,-0.04269716616068058,16835,2025,5
env_temperature,65,10.833333333333334,-0.05094881046525272,16830,2025,5
env_temperature,66,11.0,-0.058019395709362875,16825,2025,5
env_temperature,67,11.166666666666666,-0.06441311410420161,16825,2025,5
env_temperature,68,11.333333333333334,-0.06934055708784972,16824,2025,5
env_temperature,69,11.5,-0.07369737653433939,16818,2025,5
env_temperature,70,11.666666666666666,-0.07701486089031262,16817,2025,5
env_temperature,71,11.833333333333334,-0.07936052269485602,16818,2025,5
env_temperature,72,12.0,-0.08041682066493469,16814,2025,5
env_temperature,73,12.166666666666666,-0.08067164619885857,16812,2025,5
env_temperature,74,12.333333333333334,-0.07967587368074493,16812,2025,5
env_temperature,75,12.5,-0.07794120879174632,16807,2025,5
env_temperature,76,12.666666666666666,-0.07481466488827881,16810,2025,5
env_temperature,77,12.833333333333334,-0.07120998111773646,16807,2025,5
env_temperature,78,13.0,-0.0662419751015292,16801,2025,5
env_temperature,79,13.166666666666666,-0.06018237899709757,16804,2025,5
env_temperature,80,13.333333333333334,-0.0533223040276861,16798,2025,5
env_temperature,81,13.5,-0.04536272662470642,16797,2025,5
env_temperature,82,13.666666666666666,-0.03649774640282927,16799,2025,5
env_temperature,83,13.833333333333334,-0.02685727335465428,16798,2025,5
env_temperature,84,14.0,-0.01665703987208463,16793,2025,5
env_temperature,85,14.166666666666666,-0.0054896678907329684,16790,2025,5
env_temperature,86,14.333333333333334,0.006371403690479386,16792,2025,5
env_temperature,87,14.5,0.01897491764686244,16786,2025,5
env_temperature,88,14.666666666666666,0.03211910043131564,16792,2025,5
env_temperature,89,14.833333333333334,0.046182132540470947,16788,2025,5
env_temperature,90,15.0,0.060674526217724734,16783,2025,5
env_temperature,91,15.166666666666666,0.07572853799159394,16779,2025,5
env_temperature,92,15.333333333333334,0.09117729709505926,16780,2025,5
env_temperature,93,15.5,0.10711841513049944,16775,2025,5
env_temperature,94,15.666666666666666,0.12351465183602335,16777,2025,5
env_temperature,95,15.833333333333334,0.14026344015102774,16772,2025,5
env_temperature,96,16.0,0.15709012806505993,16768,2025,5
env_temperature,97,16.166666666666668,0.1746742832956179,16769,2025,5
env_temperature,98,16.333333333333332,0.19215757354020677,16768,2025,5
env_temperature,99,16.5,0.21013148403789925,16767,2025,5
env_temperature,100,16.666666666666668,0.22860053110057427,16766,2025,5
env_temperature,101,16.833333333333332,0.2469413705494679,16760,2025,5
env_temperature,102,17.0,0.26568671563793955,16756,2025,5
env_temperature,103,17.166666666666668,0.2844487392312228,16755,2025,5
env_temperature,104,17.333333333333332,0.30351628554818794,16754,2025,5
env_temperature,105,17.5,0.32251419201306064,16751,2025,5
env_temperature,106,17.666666666666668,0.3419793738613719,16750,2025,5
env_temperature,107,17.833333333333332,0.3615060930766491,16748,2025,5
env_temperature,108,18.0,0.38124585276200734,16747,2025,5
env_temperature,109,18.166666666666668,0.40071761506942044,16744,2025,5
env_temperature,110,18.333333333333332,0.4205920987191369,16743,2025,5
env_temperature,111,18.5,0.4401373035320626,16743,2025,5
env_temperature,112,18.666666666666668,0.45998379634801095,16742,2025,5
env_temperature,113,18.833333333333332,0.4795146694878114,16739,2025,5
env_temperature,114,19.0,0.4989518876934242,16736,2025,5
env_temperature,115,19.166666666666668,0.518233196251817,16733,2025,5
env_temperature,116,19.333333333333332,0.5372900908207245,16735,2025,5
env_temperature,117,19.5,0.5560417031585251,16731,2025,5
env_temperature,118,19.666666666666668,0.5749592855812785,16732,2025,5
env_temperature,119,19.833333333333332,0.5937469461836915,16732,2025,5
env_temperature,120,20.0,0.6120570967004538,16727,2025,5
env_temperature,121,20.166666666666668,0.6299569907398787,16727,2025,5
env_temperature,122,20.333333333333332,0.6477414583497707,16724,2025,5
env_temperature,123,20.5,0.6650725049724913,16724,2025,5
env_temperature,124,20.666666666666668,0.681957757415883,16721,2025,5
env_temperature,125,20.833333333333332,0.6984624078949011,16720,2025,5
env_temperature,126,21.0,0.7144811035059547,16718,2025,5
env_temperature,127,21.166666666666668,0.7297792297235812,16716,2025,5
env_temperature,128,21.333333333333332,0.7445842873184638,16713,2025,5
env_temperature,129,21.5,0.7589370142558827,16712,2025,5
env_temperature,130,21.666666666666668,0.7725936741995768,16710,2025,5
env_temperature,131,21.833333333333332,0.7856105788385184,16710,2025,5
env_temperature,132,22.0,0.7979249157771438,16707,2025,5
env_temperature,133,22.166666666666668,0.8098092413677398,16705,2025,5
env_temperature,134,22.333333333333332,0.8208918746385627,16701,2025,5
env_temperature,135,22.5,0.8312614549813951,16700,2025,5
env_temperature,136,22.666666666666668,0.8407057604455354,16696,2025,5
env_temperature,137,22.833333333333332,0.8491192637975388,16698,2025,5
env_temperature,138,23.0,0.8566880291457524,16691,2025,5
env_temperature,139,23.166666666666668,0.8632100409489168,16691,2025,5
env_temperature,140,23.333333333333332,0.8685541258873052,16692,2025,5
env_temperature,141,23.5,0.8727847660810114,16687,2025,5
env_temperature,142,23.666666666666668,0.8758147762476965,16684,2025,5
env_temperature,143,23.833333333333332,0.8777222570898277,16684,2025,5
env_temperature,144,24.0,0.8781649087057075,16684,2025,5
soil_humidity,1,0.16666666666666666,0.9988169090060534,16865,2025,5
soil_humidity,2,0.3333333333333333,0.9986073210946781,16855,2025,5
soil_humidity,3,0.5,0.9984621533140233,16849,2025,5
soil_humidity,4,0.6666666666666666,0.9982057321077265,16843,2025,5
soil_humidity,5,0.8333333333333334,0.9980110106518206,16834,2025,5
soil_humidity,6,1.0,0.9978260284328018,16825,2025,5
soil_humidity,7,1.1666666666666667,0.9974931220577735,16824,2025,5
soil_humidity,8,1.3333333333333333,0.9972061435478916,16818,2025,5
soil_humidity,9,1.5,0.9968838971544486,16809,2025,5
soil_humidity,10,1.6666666666666667,0.9965945830671524,16812,2025,5
soil_humidity,11,1.8333333333333333,0.9962721047861781,16804,2025,5
soil_humidity,12,2.0,0.9959039214345279,16795,2025,5
soil_humidity,13,2.1666666666666665,0.9955999715205909,16783,2025,5
soil_humidity,14,2.3333333333333335,0.9952274224815645,16777,2025,5
soil_humidity,15,2.5,0.9948473531101981,16775,2025,5
soil_humidity,16,2.6666666666666665,0.9945976880777075,16766,2025,5
soil_humidity,17,2.8333333333333335,0.9941844713156519,16759,2025,5
soil_humidity,18,3.0,0.9938588807567261,16759,2025,5
soil_humidity,19,3.1666666666666665,0.9935619775960535,16759,2025,5
soil_humidity,20,3.3333333333333335,0.9931669719931976,16747,2025,5
soil_humidity,21,3.5,0.9928302467337264,16737,2025,5
soil_humidity,22,3.6666666666666665,0.9924640701719927,16740,2025,5
soil_humidity,23,3.8333333333333335,0.9921159643480456,16737,2025,5
soil_humidity,24,4.0,0.9917600338160799,16731,2025,5
soil_humidity,25,4.166666666666667,0.9914012608098427,16732,2025,5
soil_humidity,26,4.333333333333333,0.991006922644128,16718,2025,5
soil_humidity,27,4.5,0.9906726820391792,16718,2025,5
soil_humidity,28,4.666666666666667,0.9903029122410288,16716,2025,5
soil_humidity,29,4.833333333333333,0.9899416043582301,16709,2025,5
soil_humidity,30,5.0,0.989592741756365,16708,2025,5
soil_humidity,31,5.166666666666667,0.9892139101046968,16710,2025,5
soil_humidity,32,5.333333333333333,0.9888109053000306,16706,2025,5
soil_humidity,33,5.5,0.9884219236655497,16701,2025,5
soil_humidity,34,5.666666666666667,0.9880122006185422,16694,2025,5
soil_humidity,35,5.833333333333333,0.9877074564732572,16695,2025,5
soil_humidity,36,6.0,0.9873749357619699,16688,2025,5
soil_humidity,37,6.166666666666667,0.9869693379696117,16690,2025,5
soil_humidity,38,6.333333333333333,0.9865817882578797,16692,2025,5
soil_humidity,39,6.5,0.9862888221347519,16689,2025,5
soil_humidity,40,6.666666666666667,0.9859202851699257,16686,2025,5
soil_humidity,41,6.833333333333333,0.9854391004780784,16686,2025,5
soil_humidity,42,7.0,0.9851389096667266,16678,2025,5
soil_humidity,43,7.166666666666667,0.9846404705252138,16677,2025,5
soil_humidity,44,7.333333333333333,0.984232954722979,16673,2025,5
soil_humidity,45,7.5,0.9839706045207638,16669,2025,5
soil_humidity,46,7.666666666666667,0.9835461309658687,16663,2025,5
soil_humidity,47,7.833333333333333,0.983181750682866,16659,2025,5
soil_humidity,48,8.0,0.9828045804457142,16658,2025,5
soil_humidity,49,8.166666666666666,0.982401138987723,16657,2025,5
soil_humidity,50,8.333333333333334,0.9820281493792429,16655,2025,5
soil_humidity,51,8.5,0.9816549451934671,16655,2025,5
soil_humidity,52,8.666666666666666,0.9812572276989319,16643,2025,5
soil_humidity,53,8.833333333333334,0.9808578454335369,16641,2025,5
soil_humidity,54,9.0,0.9805175807664043,16642,2025,5
soil_humidity,55,9.166666666666666,0.9801057481767246,16636,2025,5
soil_humidity,56,9.333333333333334,0.9797193036935353,16634,2025,5
soil_humidity,57,9.5,0.9794494596401491,16631,2025,5
soil_humidity,58,9.666666666666666,0.9791205170812382,16633,2025,5
soil_humidity,59,9.833333333333334,0.978658749668054,16631,2025,5
soil_humidity,60,10.0,0.9783492538927402,16632,2025,5
soil_humidity,61,10.166666666666666,0.977918009455168,16624,2025,5
soil_humidity,62,10.333333333333334,0.9775611821724082,16620,2025,5
soil_humidity,63,10.5,0.9773611322358928,16615,2025,5
soil_humidity,64,10.666666666666666,0.977077379834679,16610,2025,5
soil_humidity,65,10.833333333333334,0.9767325636681696,16609,2025,5
soil_humidity,66,11.0,0.9763933841040732,16603,2025,5
soil_humidity,67,11.166666666666666,0.9760510035562933,16602,2025,5
soil_humidity,68,11.333333333333334,0.975733697878285,16601,2025,5
soil_humidity,69,11.5,0.9754658594172981,16599,2025,5
soil_humidity,70,11.666666666666666,0.9751072128715742,16601,2025,5
soil_humidity,71,11.833333333333334,0.974777559523029,16596,2025,5
soil_humidity,72,12.0,0.9744734262377679,16590,2025,5
soil_humidity,73,12.166666666666666,0.9741686661154615,16590,2025,5
soil_humidity,74,12.333333333333334,0.9738425084488881,16590,2025,5
soil_humidity,75,12.5,0.9735527704543648,16585,2025,5
soil_humidity,76,12.666666666666666,0.9732918920518451,16587,2025,5
soil_humidity,77,12.833333333333334,0.9729945567918913,16588,2025,5
soil_humidity,78,13.0,0.9726969982913957,16579,2025,5
soil_humidity,79,13.166666666666666,0.9724669755458912,16582,2025,5
soil_humidity,80,13.333333333333334,0.9721755598936245,16579,2025,5
soil_humidity,81,13.5,0.9719083162951466,16575,2025,5
soil_humidity,82,13.666666666666666,0.9716202676950455,16575,2025,5
soil_humidity,83,13.833333333333334,0.9713624062287484,16578,2025,5
soil_humidity,84,14.0,0.9710428672166208,16574,2025,5
soil_humidity,85,14.166666666666666,0.9708011057166749,16568,2025,5
soil_humidity,86,14.333333333333334,0.9705241951341097,16569,2025,5
soil_humidity,87,14.5,0.9702664258812103,16567,2025,5
soil_humidity,88,14.666666666666666,0.9699753551765536,16569,2025,5
soil_humidity,89,14.833333333333334,0.9697539464377827,16565,2025,5
soil_humidity,90,15.0,0.9695433264264812,16560,2025,5
soil_humidity,91,15.166666666666666,0.9692627112147534,16558,2025,5
soil_humidity,92,15.333333333333334,0.9690266487378477,16557,2025,5
soil_humidity,93,15.5,0.9687981537847823,16556,2025,5
soil_humidity,94,15.666666666666666,0.968506496279777,16556,2025,5
soil_humidity,95,15.833333333333334,0.9683684146593065,16549,2025,5
soil_humidity,96,16.0,0.9681467864520958,16543,2025,5
soil_humidity,97,16.166666666666668,0.967903769153728,16549,2025,5
soil_humidity,98,16.333333333333332,0.9676657259283541,16544,2025,5
soil_humidity,99,16.5,0.9674607979804539,16547,2025,5
soil_humidity,100,16.666666666666668,0.9672685558330025,16544,2025,5
soil_humidity,101,16.833333333333332,0.967094291374151,16543,2025,5
soil_humidity,102,17.0,0.9667466903185257,16533,2025,5
soil_humidity,103,17.166666666666668,0.9666450859069272,16535,2025,5
soil_humidity,104,17.333333333333332,0.9664379366271141,16531,2025,5
soil_humidity,105,17.5,0.9663046483067919,16530,2025,5
soil_humidity,106,17.666666666666668,0.9662227857545218,16528,2025,5
soil_humidity,107,17.833333333333332,0.9659331582349452,16528,2025,5
soil_humidity,108,18.0,0.9657546060169396,16529,2025,5
soil_humidity,109,18.166666666666668,0.9656110105432417,16528,2025,5
soil_humidity,110,18.333333333333332,0.9652832864287364,16523,2025,5
soil_humidity,111,18.5,0.9653082370463646,16531,2025,5
